t,phi,z,omega,vz,E,E_anal
47.090000,6.241637,436.017879,0.019882,11.173750,94.040714,94.039612
47.100000,6.241836,436.129618,0.019886,11.174115,94.040714,94.039612
47.110000,6.242035,436.241361,0.019891,11.174481,94.040714,94.039612
47.120000,6.242234,436.353108,0.019896,11.174847,94.040714,94.039612
47.130000,6.242433,436.464858,0.019900,11.175214,94.040714,94.039612
47.140000,6.242632,436.576612,0.019905,11.175582,94.040714,94.039612
47.150000,6.242831,436.688370,0.019909,11.175950,94.040714,94.039612
47.160000,6.243030,436.800131,0.019914,11.176318,94.040714,94.039612
47.170000,6.243229,436.911896,0.019918,11.176687,94.040714,94.039612
47.180000,6.243428,437.023665,0.019922,11.177057,94.040714,94.039612
47.190000,6.243627,437.135437,0.019926,11.177428,94.040714,94.039612
47.200000,6.243827,437.247214,0.019930,11.177798,94.040714,94.039612
47.210000,6.244026,437.358993,0.019934,11.178170,94.040714,94.039612
47.220000,6.244225,437.470777,0.019938,11.178542,94.040714,94.039612
47.230000,6.244425,437.582564,0.019942,11.178914,94.040714,94.039612
47.240000,6.244624,437.694355,0.019945,11.179287,94.040714,94.039612
47.250000,6.244824,437.806150,0.019949,11.179661,94.040714,94.039612
47.260000,6.245023,437.917948,0.019953,11.180035,94.040714,94.039612
47.270000,6.245223,438.029751,0.019956,11.180410,94.040714,94.039612
47.280000,6.245422,438.141557,0.019960,11.180785,94.040714,94.039612
47.290000,6.245622,438.253366,0.019963,11.181160,94.040714,94.039612
47.300000,6.245822,438.365180,0.019966,11.181536,94.040714,94.039612
47.310000,6.246021,438.476997,0.019969,11.181913,94.040714,94.039612
47.320000,6.246221,438.588818,0.019973,11.182290,94.040714,94.039612
47.330000,6.246421,438.700643,0.019976,11.182668,94.040714,94.039612
47.340000,6.246620,438.812472,0.019979,11.183046,94.040714,94.039612
47.350000,6.246820,438.924304,0.019982,11.183425,94.040714,94.039612
47.360000,6.247020,439.036140,0.019984,11.183804,94.040714,94.039612
47.370000,6.247220,439.147980,0.019987,11.184183,94.040714,94.039612
47.380000,6.247420,439.259824,0.019990,11.184563,94.040714,94.039612
47.390000,6.247620,439.371671,0.019992,11.184944,94.040714,94.039612
47.400000,6.247820,439.483523,0.019995,11.185325,94.040714,94.039612
47.410000,6.248020,439.595378,0.019997,11.185706,94.040714,94.039612
47.420000,6.248220,439.707237,0.020000,11.186088,94.040714,94.039612
47.430000,6.248420,439.819099,0.020002,11.186471,94.040714,94.039612
47.440000,6.248620,439.930966,0.020004,11.186853,94.040714,94.039612
47.450000,6.248820,440.042837,0.020007,11.187237,94.040714,94.039612
47.460000,6.249020,440.154711,0.020009,11.187620,94.040714,94.039612
47.470000,6.249220,440.266589,0.020011,11.188004,94.040714,94.039612
47.480000,6.249420,440.378471,0.020013,11.188389,94.040714,94.039612
47.490000,6.249620,440.490357,0.020015,11.188774,94.040714,94.039612
47.500000,6.249820,440.602246,0.020016,11.189159,94.040714,94.039612
47.510000,6.250021,440.714140,0.020018,11.189545,94.040714,94.039612
47.520000,6.250221,440.826037,0.020020,11.189931,94.040714,94.039612
47.530000,6.250421,440.937939,0.020021,11.190318,94.040714,94.039612
47.540000,6.250621,441.049844,0.020023,11.190705,94.040714,94.039612
47.550000,6.250821,441.161753,0.020024,11.191092,94.040714,94.039612
47.560000,6.251022,441.273665,0.020026,11.191480,94.040714,94.039612
47.570000,6.251222,441.385582,0.020027,11.191868,94.040714,94.039612
47.580000,6.251422,441.497503,0.020028,11.192257,94.040714,94.039612
47.590000,6.251622,441.609427,0.020029,11.192646,94.040714,94.039612
47.600000,6.251823,441.721356,0.020030,11.193035,94.040714,94.039612
47.610000,6.252023,441.833288,0.020031,11.193425,94.040714,94.039612
47.620000,6.252223,441.945224,0.020032,11.193815,94.040714,94.039612
47.630000,6.252424,442.057164,0.020033,11.194205,94.040714,94.039612
47.640000,6.252624,442.169108,0.020034,11.194596,94.040714,94.039612
47.650000,6.252824,442.281056,0.020035,11.194987,94.040714,94.039612
47.660000,6.253025,442.393008,0.020035,11.195379,94.040714,94.039612
47.670000,6.253225,442.504964,0.020036,11.195771,94.040714,94.039612
47.680000,6.253425,442.616924,0.020036,11.196163,94.040714,94.039612
47.690000,6.253626,442.728887,0.020037,11.196556,94.040714,94.039612
47.700000,6.253826,442.840855,0.020037,11.196948,94.040714,94.039612
47.710000,6.254027,442.952826,0.020037,11.197342,94.040714,94.039612
47.720000,6.254227,443.064802,0.020038,11.197735,94.040714,94.039612
47.730000,6.254427,443.176781,0.020038,11.198129,94.040714,94.039612
47.740000,6.254628,443.288764,0.020038,11.198523,94.040714,94.039612
47.750000,6.254828,443.400751,0.020038,11.198918,94.040714,94.039612
47.760000,6.255028,443.512742,0.020038,11.199312,94.040714,94.039612
47.770000,6.255229,443.624738,0.020037,11.199708,94.040714,94.039612
47.780000,6.255429,443.736737,0.020037,11.200103,94.040714,94.039612
47.790000,6.255630,443.848740,0.020037,11.200499,94.040714,94.039612
47.800000,6.255830,443.960747,0.020037,11.200895,94.040714,94.039612
47.810000,6.256030,444.072757,0.020036,11.201291,94.040714,94.039612
47.820000,6.256231,444.184772,0.020036,11.201687,94.040714,94.039612
47.830000,6.256431,444.296791,0.020035,11.202084,94.040714,94.039612
47.840000,6.256631,444.408814,0.020034,11.202481,94.040714,94.039612
47.850000,6.256832,444.520841,0.020034,11.202879,94.040714,94.039612
47.860000,6.257032,444.632872,0.020033,11.203276,94.040714,94.039612
47.870000,6.257232,444.744906,0.020032,11.203674,94.040714,94.039612
47.880000,6.257433,444.856945,0.020031,11.204072,94.040714,94.039612
47.890000,6.257633,444.968988,0.020030,11.204471,94.040714,94.039612
47.900000,6.257833,445.081035,0.020029,11.204869,94.040714,94.039612
47.910000,6.258034,445.193085,0.020028,11.205268,94.040714,94.039612
47.920000,6.258234,445.305140,0.020027,11.205667,94.040714,94.039612
47.930000,6.258434,445.417199,0.020025,11.206067,94.040714,94.039612
47.940000,6.258634,445.529261,0.020024,11.206466,94.040714,94.039612
47.950000,6.258835,445.641328,0.020023,11.206866,94.040714,94.039612
47.960000,6.259035,445.753399,0.020021,11.207266,94.040714,94.039612
47.970000,6.259235,445.865473,0.020020,11.207666,94.040714,94.039612
47.980000,6.259435,445.977552,0.020018,11.208067,94.040714,94.039612
47.990000,6.259635,446.089635,0.020016,11.208467,94.040714,94.039612
48.000000,6.259835,446.201721,0.020014,11.208868,94.040714,94.039612
48.010000,6.260036,446.313812,0.020013,11.209269,94.040714,94.039612
48.020000,6.260236,446.425907,0.020011,11.209671,94.040714,94.039612
48.030000,6.260436,446.538005,0.020009,11.210072,94.040714,94.039612
48.040000,6.260636,446.650108,0.020007,11.210474,94.040714,94.039612
48.050000,6.260836,446.762215,0.020005,11.210875,94.040714,94.039612
48.060000,6.261036,446.874326,0.020002,11.211277,94.040714,94.039612
48.070000,6.261236,446.986440,0.020000,11.211680,94.040714,94.039612
48.080000,6.261436,447.098559,0.019998,11.212082,94.040714,94.039612
48.090000,6.261636,447.210682,0.019995,11.212484,94.040714,94.039612
48.100000,6.261836,447.322809,0.019993,11.212887,94.040714,94.039612
48.110000,6.262036,447.434940,0.019990,11.213290,94.040714,94.039612
48.120000,6.262236,447.547075,0.019988,11.213693,94.040714,94.039612
48.130000,6.262436,447.659214,0.019985,11.214096,94.040714,94.039612
48.140000,6.262635,447.771357,0.019982,11.214499,94.040714,94.039612
48.150000,6.262835,447.883504,0.019980,11.214902,94.040714,94.039612
48.160000,6.263035,447.995655,0.019977,11.215306,94.040714,94.039612
48.170000,6.263235,448.107810,0.019974,11.215710,94.040714,94.039612
48.180000,6.263434,448.219969,0.019971,11.216113,94.040714,94.039612
48.190000,6.263634,448.332132,0.019968,11.216517,94.040714,94.039612
48.200000,6.263834,448.444299,0.019964,11.216921,94.040714,94.039612
48.210000,6.264033,448.556470,0.019961,11.217325,94.040714,94.039612
48.220000,6.264233,448.668646,0.019958,11.217730,94.040714,94.039612
48.230000,6.264433,448.780825,0.019955,11.218134,94.040714,94.039612
48.240000,6.264632,448.893008,0.019951,11.218538,94.040714,94.039612
48.250000,6.264832,449.005196,0.019948,11.218943,94.040714,94.039612
48.260000,6.265031,449.117387,0.019944,11.219347,94.040714,94.039612
48.270000,6.265231,449.229583,0.019940,11.219752,94.040714,94.039612
48.280000,6.265430,449.341782,0.019937,11.220157,94.040714,94.039612
48.290000,6.265629,449.453986,0.019933,11.220562,94.040714,94.039612
48.300000,6.265829,449.566193,0.019929,11.220967,94.040714,94.039612
48.310000,6.266028,449.678405,0.019925,11.221372,94.040714,94.039612
48.320000,6.266227,449.790621,0.019921,11.221777,94.040714,94.039612
48.330000,6.266426,449.902841,0.019917,11.222182,94.040714,94.039612
48.340000,6.266625,450.015065,0.019913,11.222587,94.040714,94.039612
48.350000,6.266825,450.127292,0.019909,11.222992,94.040714,94.039612
48.360000,6.267024,450.239524,0.019905,11.223397,94.040714,94.039612
48.370000,6.267223,450.351760,0.019900,11.223803,94.040714,94.039612
48.380000,6.267422,450.464000,0.019896,11.224208,94.040714,94.039612
48.390000,6.267621,450.576245,0.019892,11.224613,94.040714,94.039612
48.400000,6.267819,450.688493,0.019887,11.225019,94.040714,94.039612
48.410000,6.268018,450.800745,0.019883,11.225424,94.040714,94.039612
48.420000,6.268217,450.913001,0.019878,11.225830,94.040714,94.039612
48.430000,6.268416,451.025262,0.019873,11.226235,94.040714,94.039612
48.440000,6.268615,451.137526,0.019869,11.226641,94.040714,94.039612
48.450000,6.268813,451.249794,0.019864,11.227046,94.040714,94.039612
48.460000,6.269012,451.362067,0.019859,11.227452,94.040714,94.039612
48.470000,6.269210,451.474343,0.019854,11.227857,94.040714,94.039612
48.480000,6.269409,451.586624,0.019849,11.228263,94.040714,94.039612
48.490000,6.269607,451.698909,0.019844,11.228668,94.040714,94.039612
48.500000,6.269806,451.811197,0.019839,11.229074,94.040714,94.039612
48.510000,6.270004,451.923490,0.019833,11.229479,94.040714,94.039612
48.520000,6.270202,452.035787,0.019828,11.229885,94.040714,94.039612
48.530000,6.270401,452.148088,0.019823,11.230290,94.040714,94.039612
48.540000,6.270599,452.260393,0.019817,11.230695,94.040714,94.039612
48.550000,6.270797,452.372702,0.019812,11.231101,94.040714,94.039612
48.560000,6.270995,452.485015,0.019806,11.231506,94.040714,94.039612
48.570000,6.271193,452.597332,0.019801,11.231911,94.040714,94.039612
48.580000,6.271391,452.709653,0.019795,11.232317,94.040714,94.039612
48.590000,6.271589,452.821978,0.019789,11.232722,94.040714,94.039612
48.600000,6.271787,452.934307,0.019783,11.233127,94.040714,94.039612
48.610000,6.271985,453.046641,0.019777,11.233532,94.040714,94.039612
48.620000,6.272182,453.158978,0.019771,11.233937,94.040714,94.039612
48.630000,6.272380,453.271319,0.019765,11.234342,94.040714,94.039612
48.640000,6.272578,453.383665,0.019759,11.234747,94.040714,94.039612
48.650000,6.272775,453.496014,0.019753,11.235152,94.040714,94.039612
48.660000,6.272973,453.608368,0.019747,11.235556,94.040714,94.039612
48.670000,6.273170,453.720725,0.019741,11.235961,94.040714,94.039612
48.680000,6.273368,453.833087,0.019734,11.236365,94.040714,94.039612
48.690000,6.273565,453.945453,0.019728,11.236770,94.040714,94.039612
48.700000,6.273762,454.057823,0.019722,11.237174,94.040714,94.039612
48.710000,6.273959,454.170196,0.019715,11.237578,94.040714,94.039612
48.720000,6.274157,454.282574,0.019708,11.237983,94.040714,94.039612
48.730000,6.274354,454.394956,0.019702,11.238387,94.040714,94.039612
48.740000,6.274551,454.507342,0.019695,11.238791,94.040714,94.039612
48.750000,6.274747,454.619732,0.019688,11.239194,94.040714,94.039612
48.760000,6.274944,454.732126,0.019682,11.239598,94.040714,94.039612
48.770000,6.275141,454.844524,0.019675,11.240002,94.040714,94.039612
48.780000,6.275338,454.956926,0.019668,11.240405,94.040714,94.039612
48.790000,6.275534,455.069332,0.019661,11.240808,94.040714,94.039612
48.800000,6.275731,455.181742,0.019654,11.241212,94.040714,94.039612
48.810000,6.275928,455.294156,0.019646,11.241615,94.040714,94.039612
48.820000,6.276124,455.406574,0.019639,11.242018,94.040714,94.039612
48.830000,6.276320,455.518996,0.019632,11.242420,94.040714,94.039612
48.840000,6.276517,455.631423,0.019624,11.242823,94.040714,94.039612
48.850000,6.276713,455.743853,0.019617,11.243225,94.040714,94.039612
48.860000,6.276909,455.856287,0.019610,11.243628,94.040714,94.039612
48.870000,6.277105,455.968725,0.019602,11.244030,94.040714,94.039612
48.880000,6.277301,456.081168,0.019594,11.244432,94.040714,94.039612
48.890000,6.277497,456.193614,0.019587,11.244833,94.040714,94.039612
48.900000,6.277693,456.306064,0.019579,11.245235,94.040714,94.039612
48.910000,6.277888,456.418519,0.019571,11.245637,94.040714,94.039612
48.920000,6.278084,456.530977,0.019563,11.246038,94.040714,94.039612
48.930000,6.278280,456.643439,0.019556,11.246439,94.040714,94.039612
48.940000,6.278475,456.755906,0.019548,11.246840,94.040714,94.039612
48.950000,6.278671,456.868376,0.019540,11.247240,94.040714,94.039612
48.960000,6.278866,456.980851,0.019531,11.247641,94.040714,94.039612
48.970000,6.279061,457.093329,0.019523,11.248041,94.040714,94.039612
48.980000,6.279257,457.205812,0.019515,11.248441,94.040714,94.039612
48.990000,6.279452,457.318298,0.019507,11.248841,94.040714,94.039612
49.000000,6.279647,457.430788,0.019498,11.249240,94.040714,94.039612
49.010000,6.279842,457.543283,0.019490,11.249640,94.040714,94.039612
49.020000,6.280036,457.655781,0.019482,11.250039,94.040714,94.039612
49.030000,6.280231,457.768284,0.019473,11.250438,94.040714,94.039612
49.040000,6.280426,457.880790,0.019464,11.250837,94.040714,94.039612
49.050000,6.280621,457.993300,0.019456,11.251235,94.040714,94.039612
49.060000,6.280815,458.105815,0.019447,11.251633,94.040714,94.039612
49.070000,6.281009,458.218333,0.019438,11.252031,94.040714,94.039612
49.080000,6.281204,458.330855,0.019430,11.252429,94.040714,94.039612
49.090000,6.281398,458.443381,0.019421,11.252827,94.040714,94.039612
49.100000,6.281592,458.555912,0.019412,11.253224,94.040714,94.039612
49.110000,6.281786,458.668446,0.019403,11.253621,94.040714,94.039612
49.120000,6.281980,458.780984,0.019394,11.254018,94.040714,94.039612
49.130000,6.282174,458.893526,0.019384,11.254414,94.040714,94.039612
49.140000,6.282368,459.006072,0.019375,11.254810,94.040714,94.039612
49.150000,6.282562,459.118623,0.019366,11.255206,94.040714,94.039612
49.160000,6.282755,459.231177,0.019357,11.255602,94.040714,94.039612
49.170000,6.282949,459.343735,0.019347,11.255997,94.040714,94.039612
49.180000,6.283142,459.456297,0.019338,11.256392,94.040714,94.039612
49.190000,6.283336,459.568862,0.019328,11.256787,94.040714,94.039612
49.200000,6.283529,459.681432,0.019319,11.257181,94.040714,94.039612
49.210000,6.283722,459.794006,0.019309,11.257576,94.040714,94.039612
49.220000,6.283915,459.906584,0.019300,11.257969,94.040714,94.039612
49.230000,6.284108,460.019165,0.019290,11.258363,94.040714,94.039612
49.240000,6.284301,460.131751,0.019280,11.258756,94.040714,94.039612
49.250000,6.284494,460.244341,0.019270,11.259149,94.040714,94.039612
49.260000,6.284686,460.356934,0.019260,11.259542,94.040714,94.039612
49.270000,6.284879,460.469531,0.019250,11.259934,94.040714,94.039612
49.280000,6.285071,460.582133,0.019240,11.260326,94.040714,94.039612
49.290000,6.285264,460.694738,0.019230,11.260718,94.040714,94.039612
49.300000,6.285456,460.807347,0.019220,11.261109,94.040714,94.039612
49.310000,6.285648,460.919960,0.019210,11.261500,94.040714,94.039612
49.320000,6.285840,461.032577,0.019200,11.261891,94.040714,94.039612
49.330000,6.286032,461.145198,0.019189,11.262281,94.040714,94.039612
49.340000,6.286224,461.257823,0.019179,11.262671,94.040714,94.039612
49.350000,6.286416,461.370451,0.019169,11.263061,94.040714,94.039612
49.360000,6.286607,461.483084,0.019158,11.263450,94.040714,94.039612
49.370000,6.286799,461.595720,0.019148,11.263839,94.040714,94.039612
49.380000,6.286990,461.708361,0.019137,11.264228,94.040714,94.039612
49.390000,6.287181,461.821005,0.019126,11.264616,94.040714,94.039612
49.400000,6.287373,461.933653,0.019116,11.265004,94.040714,94.039612
49.410000,6.287564,462.046305,0.019105,11.265391,94.040714,94.039612
49.420000,6.287755,462.158961,0.019094,11.265778,94.040714,94.039612
49.430000,6.287946,462.271621,0.019083,11.266165,94.040714,94.039612
49.440000,6.288136,462.384284,0.019072,11.266551,94.040714,94.039612
49.450000,6.288327,462.496952,0.019061,11.266937,94.040714,94.039612
49.460000,6.288518,462.609623,0.019050,11.267323,94.040714,94.039612
49.470000,6.288708,462.722298,0.019039,11.267708,94.040714,94.039612
49.480000,6.288898,462.834977,0.019028,11.268093,94.040714,94.039612
49.490000,6.289089,462.947660,0.019016,11.268477,94.040714,94.039612
49.500000,6.289279,463.060347,0.019005,11.268861,94.040714,94.039612
49.510000,6.289469,463.173037,0.018994,11.269245,94.040714,94.039612
49.520000,6.289659,463.285731,0.018982,11.269628,94.040714,94.039612
49.530000,6.289848,463.398430,0.018971,11.270010,94.040714,94.039612
49.540000,6.290038,463.511132,0.018959,11.270393,94.040714,94.039612
49.550000,6.290228,463.623837,0.018948,11.270775,94.040714,94.039612
49.560000,6.290417,463.736547,0.018936,11.271156,94.040714,94.039612
49.570000,6.290606,463.849261,0.018924,11.271537,94.040714,94.039612
49.580000,6.290795,463.961978,0.018913,11.271918,94.040714,94.039612
49.590000,6.290985,464.074699,0.018901,11.272298,94.040714,94.039612
49.600000,6.291173,464.187424,0.018889,11.272678,94.040714,94.039612
49.610000,6.291362,464.300153,0.018877,11.273057,94.040714,94.039612
49.620000,6.291551,464.412885,0.018865,11.273436,94.040714,94.039612
